revenue
18553948.0
1308242.0
30526509.0
49256239.0
19300000.0
84563118.0
145358062.0
9400000.0
409832.0
51070807.0
20308772.0
7951247.0
19924033.0
21921551.0
1647675.0
423619.0
31220247.0
605425157.0
959000.0
31794718.0
38307627.0
39091.0
3988612.0
33395426.0
10571408.0
119520023.0
30962335.0
18197398.0
48782670.0
641100.0
366101666.0
5151023.0
190400157.0
24946533.0
969280910.0
4000000.0
32000000.0
69363381.0
104004218.0
9722918.0
679244.0
4300000.0
160078586.0
45833132.0
48200000.0
35700000.0
23834809.0
222104681.0
266614059.0
12283800.0
16000000.0
18200000.0
21107423.0
850000.0
22619699.0
15119639.0
100000000.0
27308918.0
150406466.0
9495408.0
126247.0
31480022.0
34883010.0
141047179.0
135300000.0
12500000.0
42500000.0
43500000.0
113996937.0
3242802.0
76600000.0
49970.0
98769390.0
159300000.0
3250000.0
57891803.0
36869414.0
17096053.0
43070915.0
73279888.0
19799759.0
48147945.0
646946.0
55060212.0
1200000.0
39195565.0
117760134.0
1395610.0
250397798.0
1073841394.0
393452111.0
116300000.0
7011317.0
1406224.0
25312387.0
22044277.0
8969065.0
427418.0
9263009.0
67330500.0
4248574.0
82169884.0
2000000.0
51155219.0
99630675.0
185300000.0
5224938.0
17752940.0
219103655.0
19700000.0
95904091.0
2379154.0
14400000.0
38934048.0
22812411.0
3982459.0
200242.0
78100000.0
3800000.0
5037923.0
536364.0
40854735.0
9341824.0
173394574.0
12506188.0
10495305.0
152356177.0
70100000.0
151042.0
167994.0
587204668.0
5001655.0
15800000.0
92938755.0
83200000.0
86700000.0
8083123.0
3400278.0
34592118.0
2900000.0
3836866.0
44287131.0
23076711.0
2247500.0
19412993.0
863756051.0
16057580.0
7200000.0
118071125.0
173700000.0
111037232.0
1000000.0
25900000.0
121400000.0
3251794.0
5524381.0
79000000.0
44781695.0
14655628.0
3018515.0
112544580.0
394436586.0
108255770.0
61477797.0
17506878.0
117668.0
41000000.0
22707064.0
78340.0
64088552.0
1100000.0
1185012.0
8804000.0
30127963.0
9221.0
25915966.0
82391145.0
28430000.0
71000000.0
133800000.0
136766062.0
31500000.0
123700000.0
75836683.0
110803676.0
290700000.0
24517.0
38364277.0
33956608.0
46789413.0
130560428.0
24719215.0
269915.0
69100000.0
47074133.0
26654184.0
1925000.0
101371017.0
8100000.0
95714875.0
53165427.0
1710057.0
249083.0
61746888.0
78300000.0
5681622.0
3660081.0
222724172.0
14900000.0
56870414.0
80460948.0
18197518.0
874362803.0
3138750.0
15313606.0
41771168.0
46247409.0
168961389.0
29715044.0
18696602.0
585333.0
1001305.0
103000000.0
58293.0
21760000.0
246233113.0
27965865.0
92380927.0
38100000.0
20121318.0
14000000.0
56303596.0
100541806.0
123205624.0
1252637.0
65046687.0
5989583.0
63363579.0
13000000.0
80300000.0
7702015.0
1100000.0
94539426.0
229147509.0
5600000.0
867714.0
99300000.0
393824.0
36911617.0
2801166.0
50041732.0
96888996.0
141220678.0
53321673.0
6110804.0
50866901.0
304320254.0
34200000.0
1166207.0
100014025.0
32709423.0
54606.0
46000000.0
49078000.0
163400000.0
18428904.0
294200000.0
205700000.0
39241323.0
5700000.0
506863592.0
64282312.0
15134293.0
155929020.0
14000000.0
774153024.0
211952420.0
127906624.0
56500758.0
48100000.0
34100000.0
34300000.0
443140005.0
14800000.0
80200000.0
30000000.0
768744.0
217124280.0
45400000.0
5751882.0
1907869.0
50000000.0
73951475.0
3593460.0
37900000.0
12348905.0
30177511.0
1046721266.0
151530.0
9305412.0
72661442.0
288752301.0
632091832.0
449220945.0
270000000.0
579700000.0
171700000.0
12368234.0
3499442.0
6850036.0
2510007.0
10400000.0
60000000.0
349899.0
6804918.0
53168876.0
153000000.0
15102319.0
182290266.0
4858869.0
14103752.0
5540941.0
86658558.0
159616327.0
237200000.0
87800000.0
21100000.0
456082343.0
213700000.0
4069826.0
234989584.0
17804565.0
19288130.0
195300000.0
2122288.0
9765483.0
471152.0
21591034.0
32100816.0
29541790.0
2627605.0
1081041287.0
10000000.0
84774243.0
319715683.0
70700000.0
240700000.0
13350369.0
35926213.0
4289074.0
197100000.0
906133.0
86493046.0
12700000.0
450275.0
27365467.0
92000000.0
60141683.0
39024251.0
859453.0
126542249.0
97644617.0
77063924.0
7600000.0
11782282.0
31200557.0
38435947.0
28000000.0
15785148.0
71600000.0
29300000.0
63500000.0
111858363.0
30218387.0
22939027.0
124909762.0
10763469.0
37150000.0
321700000.0
25000000.0
98005666.0
45700000.0
105734416.0
53267000.0
3600000.0
19978961.0
296339527.0
118890272.0
128888103.0
32589624.0
56070433.0
18717947.0
21026290.0
98376292.0
65774490.0
154984035.0
209196298.0
99924.0
66476363.0
8946600.0
10550350.0
10366360.0
22433915.0
334615000.0
543064.0
60300000.0
7589419.0
25003426.0
19853892.0
4600000.0
46201432.0
12379402.0
2181987.0
185991646.0
373515621.0
251495.0
55240.0
25405445.0
1023510.0
9576495.0
8500000.0
59490000.0
46861333.0
248384621.0
100000000.0
10370305.0
17900000.0
140161792.0
516139.0
64200000.0
6700000.0
17400000.0
17671101.0
10115013.0
320689294.0
23619609.0
788700000.0
48015416.0
55600000.0
4794457.0
89792502.0
50671850.0
72775689.0
16458.0
25288872.0
252207.0
225973340.0
43787034.0
204334455.0
75055070.0
2900000.0
59800000.0
60781545.0
12600000.0
107967319.0
15800000.0
50283563.0
4152230.0
44000000.0
16657800.0
3400977.0
71009334.0
156362.0
66984887.0
82264.0
60917189.0
148700000.0
1052222.0
3500000.0
17876559.0
98159963.0
27979966.0
1769305.0
68267862.0
59217789.0
54700000.0
1209846.0
3727746.0
153698625.0
56500000.0
59500000.0
92823546.0
57958696.0
47410000.0
7282851.0
1653784.0
263920180.0
81000000.0
211817906.0
77516304.0
10000000.0
15861566.0
1024575.0
451100435.0
40283321.0
239000000.0
90941129.0
898994.0
10000000.0
16197824.0
6451628.0
2000000.0
5873256.0
56385.0
9250000.0
5080147.0
185258983.0
54959266.0
2166797.0
39984400.0
42800000.0
12000000.0
20700000.0
9112817.0
9747988.0
173600000.0
18016290.0
139200000.0
500930.0
238524.0
48453605.0
183316455.0
5261595.0
285444603.0
18671317.0
148964660.0
80340218.0
13818181.0
23936908.0
144420.0
85416905.0
301970083.0
4700000.0
3020664.0
11100000.0
17562071.0
4933288.0
7766240.0
18529730.0
21011110.0
12136938.0
25804707.0
71255003.0
16700000.0
26293647.0
66980456.0
743.0
396600000.0
60300000.0
31217372.0
35509515.0
2084628.0
196567262.0
345289.0
40452643.0
3511120.0
2652725.0
30102717.0
864659.0
410902662.0
1829804.0
16483650.0
2400000.0
7959291.0
14300000.0
67956089.0
29888235.0
24538513.0
2000000.0
75041738.0
141337989.0
43200000.0
10161211.0
643593.0
12963702.0
29381649.0
69136.0
31133665.0
61389680.0
6999027.0
34737199.0
3000000.0
1242805359.0
4453524.0
95608995.0
24366656.0
29133000.0
4372130.0
11196824.0
2842040.0
89500000.0
225253184.0
358399.0
18432000.0
159157447.0
286168572.0
5059608.0
524028679.0
54169363.0
4100000.0
45610410.0
9148519.0
14051384.0
807816196.0
46733235.0
153962963.0
31100000.0
25105517.0
240200000.0
108000000.0
125687.0
33200000.0
226425420.0
65784503.0
95918706.0
3800000.0
1954937.0
101982854.0
157887643.0
20424259.0
39363635.0
26518355.0
524580592.0
180622424.0
24849029.0
23598.0
43840.0
331526598.0
83000000.0
15400000.0
4596705.0
2300000.0
21418477.0
21500000.0
89947122.0
70442940.0
57800000.0
4944386.0
8200000.0
251171807.0
14182492.0
35000000.0
37470.0
47267001.0
2063312.0
38482411.0
2021735.0
157387195.0
300257475.0
8100000.0
3300000.0
6177725.0
3504687.0
20904188.0
48900000.0
11652157.0
29844101.0
383925276.0
496444308.0
41323171.0
140700000.0
335800000.0
10000000.0
5549200.0
31626386.0
22611954.0
8808611.0
34234008.0
50576805.0
39421467.0
23014206.0
1686839.0
53260230.0
19125401.0
249348933.0
444098.0
370541256.0
9494789.0
117758500.0
7164778.0
7294403.0
8279017.0
36232675.0
54999651.0
88500000.0
1447740.0
18552314.0
1109388.0
165335153.0
445100000.0
6749.0
111928365.0
76700000.0
91753202.0
1271556.0
159710793.0
10198805.0
45300000.0
68766121.0
5184368.0
36681020.0
96800000.0
88489643.0
13603453.0
170270201.0
484700000.0
73621640.0
43900000.0
17100000.0
32400000.0
218300000.0
30894796.0
98000000.0
1310720.0
14751272.0
37641.0
32287044.0
880707597.0
102000000.0
569626289.0
30017163.0
52946454.0
174800000.0
32867967.0
1131416446.0
1453683476.0
7191399.0
6677474.0
76987621.0
4100000.0
120600000.0
55447968.0
433677183.0
286214286.0
192030411.0
113400000.0
187134117.0
81198894.0
29900000.0
34942188.0
55200000.0
9991258.0
9700000.0
13446769.0
50365377.0
44793222.0
7200.0
2963886.0
77278331.0
332000000.0
20200000.0
41590886.0
11000000.0
54837234.0
2859750.0
8574339.0
15851622.0
8700000.0
57600000.0
4221036.0
203000000.0
288500217.0
128000000.0
186800000.0
6538177.0
53647.0
42647449.0
31700000.0
6157157.0
6483963.0
214115531.0
9900000.0
714444358.0
28341469.0
248639099.0
61300000.0
7000000.0
2100000.0
76019048.0
195702811.0
346118277.0
92000000.0
71923560.0
359247.0
6283415.0
1929659.0
3300000.0
176100000.0
20381995.0
38901218.0
292817841.0
65742992.0
162088.0
899683.0
14543394.0
22700000.0
88036683.0
55700000.0
392000000.0
67900000.0
405421518.0
20000000.0
2746207.0
403354469.0
72028752.0
17399000.0
46405336.0
4973.0
6499169.0
2576990.0
178043761.0
106498.0
18262464.0
108103450.0
22043584.0
7343114.0
38229000.0
7086000.0
31039126.0
68260.0
75395048.0
27685016.0
205366737.0
68500000.0
56300000.0
3002884.0
107626125.0
56681566.0
8826837.0
463406268.0
2672527.0
453708.0
12616995.0
302710615.0
24058838.0
45172994.0
789804554.0
168800000.0
211674.0
16955173.0
