ID;GENRE_IDS;RELEASE_DATE;VOTE_COUNT;VOTE_AVERAGE;TITLE
551808;[27, 9648, 53];2019-12-11;561;4.6;Black Christmas
509967;[28, 35, 53];2019-12-10;4794;6.342;6 Underground
652722;[10749, 53];2019-12-06;414;7.787;In the Arms of an Assassin
641790;[28, 53];2019-12-06;383;5.5;Trauma Center
461130;[878, 28, 80];2019-12-06;2013;6.257;Code 8
613099;[53, 80, 9648];2019-12-05;420;6.6;The Legacy of the Bones
599845;[80, 18, 53];2019-12-05;474;6.6;The Immortal
587693;[10749, 10751, 10770];2019-12-05;549;6.27;A Christmas Prince: The Royal Baby
512200;[12, 35, 14];2019-12-04;8750;6.9;Jumanji: The Next Level
431693;[16, 28, 12, 35, 10751];2019-12-04;2811;7.581;Spies in Disguise
638507;[16, 14, 12, 28, 10751];2019-12-03;974;8.0;How to Train Your Dragon: Homecoming
551332;[18, 36];2019-11-27;2862;7.5;The Two Popes
546554;[35, 80, 9648];2019-11-27;12592;7.844;Knives Out
536743;[80, 18, 10749];2019-11-27;696;7.1;Queen & Slim
478860;[18];2019-11-27;405;6.3;Proxima
611914;[28, 53, 12, 80];2019-11-22;541;6.0;The Courier
552178;[18, 53];2019-11-22;2231;7.543;Dark Waters
611207;[35, 10749];2019-11-21;1115;6.407;The Knight Before Christmas
574982;[53, 878, 28];2019-11-21;491;6.494;The Blackout
330457;[10751, 16, 12, 35, 14];2019-11-20;9809;7.3;Frozen II
533444;[10749, 18];2019-11-15;699;7.393;Waves
586863;[80, 18, 53];2019-11-14;1509;7.58;Les Misérables
458897;[28, 12, 35];2019-11-14;2992;6.4;Charlie's Angels
359724;[18, 28, 36];2019-11-13;8115;8.003;Ford v Ferrari
512895;[10751, 10749, 35];2019-11-12;1563;7.21;Lady and the Tramp
454467;[10751, 35, 14];2019-11-12;673;6.595;Noelle
622420;[27];2019-11-09;441;5.779;The Jack in the Box
619264;[18, 878, 53];2019-11-08;7236;6.967;The Platform
554241;[10751, 35];2019-11-08;697;6.574;Playing with Fire
511322;[80];2019-11-08;1147;6.681;The Good Liar
508965;[16, 10751, 12, 35, 14];2019-11-08;4185;8.241;Klaus
295151;[10749, 35];2019-11-08;1164;6.104;Let It Snow
549053;[35, 10749];2019-11-07;2421;7.2;Last Christmas
520900;[35];2019-11-07;476;6.4;The Personal History of David Copperfield
595975;[35, 18];2019-11-06;1012;7.4;La Belle Époque
586940;[16, 18, 14];2019-11-06;1255;7.5;I Lost My Body
531438;[10749, 35];2019-11-06;536;6.499;Holiday in the Wild
522162;[28, 10752, 36];2019-11-06;2504;7.131;Midway
514921;[12, 18, 10749];2019-11-04;1108;6.801;The Aeronauts
644479;[18, 35];2019-11-01;502;8.3;Dedicated to my ex
513409;[18, 9648, 10749, 53];2019-11-01;438;5.9;Earthquake Bird
506528;[18, 36];2019-11-01;801;7.3;Harriet
398978;[80, 18, 36];2019-11-01;6890;7.597;The Irishman
504562;[18, 53];2019-10-31;1453;6.7;Motherless Brooklyn
602545;[53, 9648];2019-10-30;502;6.3;Into the Labyrinth
501170;[27, 53, 14];2019-10-30;4479;7.1;Doctor Sleep
578189;[28, 80, 18, 53];2019-10-25;869;6.778;Black and Blue
575813;[18, 80, 10749];2019-10-25;466;8.118;Better Days
560362;[53, 18, 9648, 27];2019-10-25;424;5.225;Rattlesnake
599975;[27, 53];2019-10-24;2137;6.241;Countdown
535292;[80, 28, 18];2019-10-24;1978;6.756;21 Bridges
579245;[35, 18];2019-10-23;915;7.8;The Specials
290859;[878, 28, 12, 53];2019-10-23;5182;6.4;Terminator: Dark Fate
582927;[18];2019-10-21;490;7.884;I'm No Longer Here
515001;[35, 10752, 18];2019-10-18;9650;8.015;Jojo Rabbit
503919;[18, 14, 53];2019-10-18;4984;7.5;The Lighthouse
483202;[27];2019-10-18;1416;5.992;Eli
489245;[10752, 28, 18];2019-10-17;397;6.445;The Kill Team
420809;[10751, 14, 12, 28];2019-10-16;6154;7.3;Maleficent: Mistress of Evil
606117;[10749, 10402, 35, 14];2019-10-15;702;6.423;A Cinderella Story: Christmas Wish
440762;[35];2019-10-15;542;5.662;Jay and Silent Bob Reboot
614488;[18, 80];2019-10-12;351;6.9;Street Flow
559969;[80, 18, 53];2019-10-11;4961;6.96;El Camino: A Breaking Bad Movie
504949;[18, 36, 10752];2019-10-11;3268;7.2;The King
637920;[18];2019-10-10;4425;8.3;Miracle in Cell No. 7
620725;[35];2019-10-10;1199;6.8;Jexi
594634;[10749, 18];2019-10-10;486;7.8;Close to the Horizon
481084;[10751, 16, 35, 14];2019-10-10;2354;6.6;The Addams Family
519141;[18, 10749];2019-10-09;472;7.1;Matthias & Maxime
338967;[35, 27];2019-10-09;5767;6.924;Zombieland: Double Tap
537061;[10770, 12, 16, 35, 14, 10402, 878];2019-10-07;785;8.15;Steven Universe: The Movie
537055;[878, 16];2019-10-04;479;6.897;Wonder Woman: Bloodlines
528888;[18, 35, 36];2019-10-04;1180;6.997;Dolemite Is My Name
522369;[18];2019-10-04;750;7.3;Sorry We Missed You
509598;[53, 18, 36];2019-10-03;409;6.767;Mr. Jones
453405;[878, 28, 12, 53];2019-10-02;5157;6.285;Gemini Man
635744;[10752];2019-10-01;3342;6.5;Jarhead: Law of Return
475557;[80, 53, 18];2019-10-01;26092;8.1;Joker
520901;[28, 878, 27];2019-09-30;419;4.9;Doom: Annihilation
399121;[36, 18, 53];2019-09-30;1500;7.074;An Officer and a Spy
512263;[18];2019-09-28;674;7.09;Honey Boy
492188;[18];2019-09-28;6986;7.7;Marriage Story
530382;[878, 53];2019-09-27;1424;6.2;In the Shadow of the Moon
517909;[80, 18, 35];2019-09-27;1213;6.004;The Laundromat
491283;[18, 36, 10402];2019-09-27;1181;6.7;Judy
422803;[10751, 16, 12, 35];2019-09-26;527;6.9;A Shaun the Sheep Movie: Farmageddon
568091;[53, 18];2019-09-22;2584;6.733;Fractured
604605;[16, 10749, 878, 18];2019-09-20;370;7.312;Hello World
584962;[35];2019-09-20;875;5.967;Between Two Ferns: The Movie
523139;[27, 18, 53];2019-09-20;2230;5.541;In the Tall Grass
510388;[35, 27, 53];2019-09-20;413;6.2;Villains
522938;[28, 53, 18];2019-09-19;3933;6.5;Rambo: Last Blood
431580;[10751, 16, 12, 35];2019-09-19;2063;7.463;Abominable
531428;[18, 10749, 36];2019-09-18;2603;8.117;Portrait of a Lady on Fire
419704;[878, 18];2019-09-17;6682;6.109;Ad Astra
489064;[27, 53];2019-09-16;485;5.803;3 from Hell
625450;[35, 18, 10749];2019-09-13;1873;6.317;Tall Girl
537739;[10749, 35];2019-09-13;921;6.404;Can You Keep a Secret?
517116;[27, 53];2019-09-13;1240;6.7;Haunt
582913;[27, 18, 9648, 878];2019-09-12;947;6.438;The Room
540901;[18, 35, 80];2019-09-12;2947;6.5;Hustlers
539892;[878];2019-09-12;1154;6.747;Freaks
535544;[18, 10749, 36];2019-09-12;1141;7.138;Downton Abbey
524348;[18];2019-09-12;1037;7.03;The Report
472674;[18];2019-09-12;882;7.2;The Goldfinch
583268;[18, 10749, 35];2019-09-11;660;6.389;Someone, Somewhere
524251;[27, 53];2019-09-11;1473;7.0;I See You
471707;[18];2019-09-10;545;7.6;Corpus Christi
530723;[18, 80, 36];2019-09-08;679;6.7;Bad Education
548473;[27, 878, 9648, 53];2019-09-07;1492;6.039;Color Out of Space
501907;[18, 36];2019-09-07;1625;7.0;A Beautiful Day in the Neighborhood
458305;[878, 53, 9648, 27];2019-09-07;2162;6.063;Vivarium
610892;[18, 14, 16];2019-09-06;377;8.2;Violet Evergarden: Eternity and the Auto Memory Doll
505707;[18, 36];2019-09-06;380;5.9;Waiting for the Barbarians
582873;[10749, 18];2019-09-04;663;7.0;Martin Eden
474350;[27, 53];2019-09-04;8822;6.839;It Chapter Two
615774;[14, 16, 10751, 12, 35, 9648, 27];2019-09-03;926;7.0;Scooby-Doo! Return to Zombie Island
554590;[35];2019-08-30;476;7.8;Tod@s Caen
539651;[878, 53, 9648, 27];2019-08-30;389;6.8;Don't Let Go
532067;[16, 12, 35, 14];2019-08-30;553;8.071;KONOSUBA – God's blessing on this wonderful world! Legend of Crimson
473033;[18, 53, 80];2019-08-30;4808;7.152;Uncut Gems
466081;[18, 80, 53];2019-08-30;856;6.522;The Informer
393624;[53, 36, 18];2019-08-30;990;7.218;Official Secrets
623195;[10749, 35];2019-08-29;1151;6.532;Falling Inn Love
503125;[27, 35];2019-08-29;684;6.5;Little Monsters
487083;[14, 878, 53];2019-08-29;536;6.0;Paradise Hills
446159;[9648, 37, 53];2019-08-29;1056;7.675;Bacurau
441282;[18, 53];2019-08-29;921;6.635;Night Hunter
587301;[18, 35];2019-08-28;781;6.889;School Life
575479;[35, 18];2019-08-28;351;5.6;An Easy Girl
620249;[16, 14, 28];2019-08-27;378;8.4;The Legend of Hei
403300;[36, 18, 10752];2019-08-27;689;7.1;A Hidden Life
529862;[35, 18];2019-08-23;481;6.6;Brittany Runs a Marathon
567609;[27, 35];2019-08-21;4658;7.041;Ready or Not
565716;[99];2019-08-21;455;7.163;American Factory
423204;[28, 53];2019-08-21;3540;6.6;Angel Has Fallen
582570;[35];2019-08-16;845;6.221;Sextuplets
428045;[28, 12, 10751, 14];2019-08-16;480;6.123;Iron Mask
405177;[35, 18];2019-08-16;655;6.6;Where'd You Go, Bernadette
596054;[35, 53];2019-08-15;561;7.578;Heroic Losers
480105;[27];2019-08-15;1420;5.7;47 Meters Down: Uncaged
417466;[18, 12];2019-08-15;394;6.6;Monos
589739;[16, 10751, 35];2019-08-14;466;7.589;Hair Love
521777;[35];2019-08-14;1854;6.855;Good Boys
531509;[35];2019-08-13;451;6.2;Otherhood
534259;[18, 35];2019-08-09;576;6.9;Blinded by the Light
463257;[12, 35, 18];2019-08-09;1421;7.4;The Peanut Butter Falcon
441183;[878, 18];2019-08-09;534;6.4;Light of My Life
522924;[18, 10749];2019-08-08;1504;8.201;The Art of Racing in the Rain
499701;[12, 35, 10751, 14];2019-08-08;1723;6.635;Dora and the Lost City of Gold
487680;[28, 80, 18];2019-08-08;690;6.1;The Kitchen
417384;[27, 12, 9648];2019-08-08;2666;6.5;Scary Stories to Tell in the Dark
611291;[10402, 99];2019-08-07;438;8.402;Bring the Soul: The Movie
587272;[35];2019-08-02;732;7.671;Father There Is Only One
506574;[10751, 10770, 12, 14];2019-08-02;1528;7.7;Descendants 3
454640;[16, 28, 14, 12, 35];2019-08-02;1724;7.069;The Angry Birds Movie 2
500922;[28, 80, 18, 53];2019-08-01;493;5.9;A Score to Settle
384018;[28, 12, 35];2019-08-01;7274;6.852;Fast & Furious Presents: Hobbs & Shaw
465003;[18, 53, 36];2019-07-28;817;6.835;The Red Sea Diving Resort
615453;[16, 14, 12];2019-07-26;422;7.896;Ne Zha
542417;[18, 80, 36, 10749];2019-07-26;409;6.961;Skin
475303;[35, 10749];2019-07-26;2257;6.5;A Rainy Day in New York
486589;[16, 14, 18, 10751, 35, 10749];2019-07-25;1089;7.7;Red Shoes and the Seven Dwarfs
466272;[35, 18, 53];2019-07-24;13626;7.4;Once Upon a Time... in Hollywood
556901;[28, 16, 35, 10751, 14, 878];2019-07-21;488;7.6;Teen Titans Go! vs. Teen Titans
537056;[28, 16, 80, 9648];2019-07-19;880;7.18;Batman: Hush
612152;[18, 53, 27];2019-07-18;1110;5.5;Secret Obsession
611605;[53, 18, 27];2019-07-18;462;6.014;1BR
571891;[16, 12, 14, 28, 10751];2019-07-12;529;6.8;Pokémon the Movie: Mewtwo Strikes Back - Evolution
565310;[35, 18];2019-07-12;1421;7.424;The Farewell
531503;[28, 53];2019-07-12;544;6.032;Point Blank
509874;[80, 35, 18];2019-07-12;355;5.8;Lying and Stealing
480001;[35, 53, 18, 9648];2019-07-12;737;6.569;The Art of Self-Defense
420818;[12, 18, 10751, 16];2019-07-12;10195;7.11;The Lion King
513045;[28, 35];2019-07-11;1308;6.636;Stuber
511987;[27, 53, 28];2019-07-11;3125;6.3;Crawl
530385;[27, 18, 9648];2019-07-03;7241;7.156;Midsommar
611468;[53];2019-06-29;411;5.3;Kidnapping Stella
576004;[35, 27];2019-06-28;379;6.042;Porno
429617;[28, 12, 878];2019-06-28;15873;7.415;Spider-Man: Far From Home
428836;[18, 10749, 36];2019-06-28;570;7.1;Ophelia
610120;[10402];2019-06-27;440;7.284;Anima
521029;[27];2019-06-26;3550;6.4;Annabelle Comes Home
515195;[35, 14, 10402, 10749];2019-06-26;3953;6.695;Yesterday
480042;[28, 53];2019-06-20;856;5.385;Escape Plan: The Extractors
582883;[35, 27];2019-06-19;717;6.5;Deerskin
568160;[16, 18, 14, 10749];2019-06-19;2337;8.004;Weathering with You
533642;[27, 53];2019-06-19;1919;5.954;Child's Play
484641;[28, 12, 53];2019-06-19;2737;6.7;Anna
301528;[10751, 12, 16, 35, 14];2019-06-19;9880;7.481;Toy Story 4
572154;[16, 10749, 18, 14];2019-06-15;527;8.2;Rascal Does Not Dream of a Dreaming Girl
536841;[99];2019-06-14;400;7.459;Diego Maradona
486131;[28, 80, 35, 9648];2019-06-14;1732;6.5;Shaft
479455;[35, 878, 28];2019-06-12;4956;5.906;Men in Black: International
505948;[878, 53];2019-06-07;2573;6.7;I Am Mother
320288;[878, 28, 12];2019-06-05;6594;5.974;Dark Phoenix
565743;[18, 9648, 878, 53];2019-06-01;1048;6.557;The Vast of Night
538225;[37, 18];2019-05-31;390;6.7;Deadwood: The Movie
513576;[10749, 35];2019-05-31;1333;6.64;Always Be My Maybe
496243;[35, 53, 18];2019-05-30;18618;8.502;Parasite
502416;[27, 53];2019-05-29;2241;5.817;Ma
373571;[878, 28];2019-05-29;6242;6.7;Godzilla: King of the Monsters
514999;[28, 35, 9648];2019-05-25;4469;6.269;Murder Mystery
559401;[18];2019-05-24;461;5.701;Sibyl
535356;[18, 10749];2019-05-24;383;7.313;Elisa & Marcela
534490;[80, 28];2019-05-24;501;6.8;Avengement
531306;[878, 12, 28, 35];2019-05-24;960;5.956;Rim of the World
505600;[35];2019-05-24;2645;7.013;Booksmart
412117;[12, 16, 35, 10751];2019-05-24;3088;6.956;The Secret Life of Pets 2
575452;[18, 80, 53];2019-05-23;1349;7.7;The Traitor
420817;[12, 14, 10749, 10751];2019-05-22;10122;7.096;Aladdin
504608;[10402, 18];2019-05-17;4686;7.3;Rocketman
527261;[27, 18, 53, 14];2019-05-16;1568;6.021;The Silence
508791;[10749, 18];2019-05-16;592;6.969;The Sun Is Also a Star
595985;[53, 28];2019-05-15;405;5.3;Cold Blood
581528;[80, 28, 53];2019-05-15;1210;7.815;The Gangster, the Cop, the Devil
535581;[35, 27];2019-05-15;2578;5.435;The Dead Don't Die
458156;[28, 53, 80];2019-05-15;10783;7.4;John Wick: Chapter 3 - Parabellum
531309;[27, 878, 53, 9648];2019-05-09;3167;6.129;Brightburn
449562;[35, 80];2019-05-09;2522;6.188;The Hustle
532938;[35];2019-05-08;435;6.638;The Shiny Shrimps
513083;[35];2019-05-08;504;5.5;Wine Country
582607;[878, 18, 12, 80, 28];2019-05-03;534;5.539;See You Yesterday
524247;[53];2019-05-03;577;6.044;The Intruder
522518;[10751, 12, 18];2019-05-03;1533;8.1;A Dog's Journey
502292;[10749, 35];2019-05-03;1373;6.0;The Last Summer
468224;[10752, 18, 10749];2019-05-03;1431;7.0;Tolkien
447404;[28, 12, 14];2019-05-03;6898;6.9;Pokémon Detective Pikachu
459992;[35, 10749];2019-05-02;2695;6.727;Long Shot
457799;[18, 80];2019-05-02;3361;7.0;Extremely Wicked, Shockingly Evil and Vile
542830;[35, 18, 10751, 10749];2019-05-01;695;6.655;Little White Lies 2
454458;[16, 10402, 10751, 35];2019-05-01;438;6.615;UglyDolls
586592;[35, 27, 9648, 53];2019-04-25;534;5.9;Come to Daddy
299534;[12, 878, 28];2019-04-24;25976;8.242;Avengers: Endgame
515248;[35, 10749];2019-04-19;1155;6.373;Someone Great
592336;[35];2019-04-18;372;6.348;Don't Stop Me Now
589524;[35, 18];2019-04-18;384;6.645;The Champion
570661;[18, 53];2019-04-18;398;7.4;The Collini Case
480414;[27];2019-04-17;2462;5.7;The Curse of La Llorona
543540;[10749, 35];2019-04-12;3248;6.454;The Perfect Date
437626;[80, 35];2019-04-12;396;5.8;Stockholm
537915;[10749, 18];2019-04-11;8282;7.123;After
514439;[18];2019-04-10;1081;7.625;Breakthrough
456740;[14, 27, 28, 12];2019-04-10;3462;5.6;Hellboy
571495;[80, 18];2019-04-08;412;6.262;The Ruthless
458131;[18, 36];2019-04-05;430;7.365;The Best of Enemies
526050;[35, 14, 10749];2019-04-04;719;6.9;Little
458253;[10751, 16, 35, 12];2019-04-04;856;6.9;Missing Link
157433;[27, 53];2019-04-04;3223;5.732;Pet Sematary
581997;[16, 28, 878];2019-03-31;498;7.1;Batman vs Teenage Mutant Ninja Turtles
500904;[53, 18];2019-03-29;378;5.4;A Vigilante
287947;[28, 35, 14];2019-03-29;9610;6.997;Shazam!
329996;[10751, 14, 12];2019-03-27;4335;6.6;Dumbo
586333;[35, 18];2019-03-22;372;5.1;Who Would You Take to a Deserted Island?
519010;[18];2019-03-22;1783;7.4;Pain and Glory
327331;[18, 10402, 36, 35];2019-03-22;1233;7.5;The Dirt
517093;[18, 28, 10752];2019-03-21;527;7.495;Balkan Line
441384;[35];2019-03-21;510;5.7;The Beach Bum
449985;[53, 28];2019-03-19;584;6.4;Triple Threat
588001;[35];2019-03-16;420;6.0;Despite Everything
554596;[35];2019-03-15;884;7.927;No Manches Frida 2: Paradise Lost
500860;[18];2019-03-15;392;6.9;The Mustang
500682;[80, 18, 53];2019-03-15;2049;6.745;The Highwaymen
489243;[53, 18];2019-03-15;351;6.2;The Hummingbird Project
429471;[878, 28, 12, 53];2019-03-15;1171;5.6;Captive State
527641;[10749, 18];2019-03-14;5667;8.2;Five Feet Apart
458723;[27, 53];2019-03-14;7411;6.965;Us
416144;[53, 36, 18, 28];2019-03-14;1585;7.548;Hotel Mumbai
400157;[35, 16, 12, 10751, 14];2019-03-13;703;6.5;Wonder Park
291984;[18];2019-03-13;692;6.9;The Death & Life of John F. Donovan
411728;[36, 18, 9648, 53];2019-03-07;1184;7.146;The Professor and the Madman
566454;[18, 35];2019-03-06;449;6.472;The Mystery of Henri Pick
399361;[28, 53, 80, 12];2019-03-06;3247;6.315;Triple Frontier
299537;[28, 12, 878];2019-03-06;15852;6.807;Captain Marvel
549559;[99, 36, 18];2019-03-01;640;7.9;Apollo 11
484437;[27];2019-03-01;690;5.635;The Hole in the Ground
464504;[35];2019-03-01;483;5.9;A Madea Family Funeral
433502;[10752, 18, 10749];2019-03-01;662;6.5;The Aftermath
471506;[9648, 53, 27, 18];2019-02-28;1341;6.6;Greta
460321;[28, 12, 53];2019-02-22;671;6.0;Close
505706;[80, 53, 27, 35];2019-02-21;532;6.909;The Golden Glove
438674;[80, 28, 53];2019-02-21;999;6.6;Dragged Across Concrete
509364;[18];2019-02-20;556;7.2;By the Grace of God
484468;[53, 28, 12];2019-02-20;2010;7.546;The Wolf's Call
582186;[35, 10749];2019-02-14;410;5.74;Oh, Ramona!
574436;[18, 80];2019-02-14;515;6.8;Piranhas
491480;[18, 36];2019-02-14;1689;7.904;The Boy Who Harnessed the Wind
445629;[35];2019-02-14;1725;6.855;Fighting with My Family
512196;[35, 27, 878];2019-02-13;3404;6.3;Happy Death Day 2U
509730;[10751, 16];2019-02-13;429;5.9;The Queen's Corgi
449563;[35, 14, 10749];2019-02-13;3481;6.216;Isn't It Romantic
530081;[18, 12, 14];2019-02-08;443;5.406;The Man Who Killed Hitler and Then the Bigfoot
487297;[35, 10749];2019-02-08;1461;6.184;What Men Want
575100;[35, 10751];2019-02-07;486;6.5;When Mom Is Away
438650;[28, 80, 53, 35];2019-02-07;2606;5.8;Cold Pursuit
532671;[27, 53];2019-02-06;983;6.1;The Prodigy
469274;[28, 35, 12];2019-02-06;790;6.5;City Hunter
280217;[28, 12, 16, 35, 10751];2019-02-06;2230;6.7;The Lego Movie 2: The Second Part
535167;[878, 28, 18];2019-02-05;985;6.6;The Wandering Earth
500852;[28];2019-02-01;547;6.354;Miss Bala
463684;[53, 9648, 27];2019-02-01;1897;5.363;Velvet Buzzsaw
565179;[36, 18];2019-01-31;1104;7.1;The First King
399579;[28, 878, 12];2019-01-31;9265;7.2;Alita: Battle Angel
505436;[35];2019-01-30;1268;5.89;Serial (Bad) Weddings 2
463843;[27];2019-01-28;367;6.324;Sweetheart
568300;[10402, 99];2019-01-26;443;8.274;BTS World Tour: Love Yourself in Seoul
566222;[99];2019-01-26;518;6.888;The Great Hack
505423;[27, 9648, 53];2019-01-26;803;4.004;Wounds
523172;[35, 18];2019-01-25;803;6.407;Late Night
483906;[28, 80, 18];2019-01-25;2237;6.308;Polar
302349;[28, 35, 14, 878];2019-01-25;406;5.1;Iron Sky: The Coming Race
566221;[99];2019-01-24;354;7.648;The Edge of Democracy
452832;[53, 9648, 18];2019-01-24;1531;5.448;Serenity
574074;[16, 10751, 18];2019-01-18;369;8.0;Kitbull
570131;[35, 18, 10749, 14];2019-01-18;802;7.035;Love at Second Sight
567860;[99];2019-01-18;935;6.9;Fyre
433249;[878];2019-01-18;1370;4.958;IO
454294;[28, 12, 14, 10751];2019-01-16;763;6.2;The Kid Who Would Be King
450465;[53, 18, 878];2019-01-16;8557;6.666;Glass
487672;[878, 16, 28];2019-01-13;636;7.035;Reign of the Supermen
573699;[10749, 16, 14];2019-01-11;484;7.695;White Snake
554600;[28, 18, 10752];2019-01-11;431;7.026;Uri: The Surgical Strike
373226;[27, 14];2019-01-11;351;7.161;Belzebuth
563907;[35];2019-01-10;459;5.918;All You Need is Crime
508763;[18, 12, 10751];2019-01-10;1117;7.4;A Dog's Way Home
440472;[35, 18];2019-01-10;1294;7.134;The Upside
431075;[27, 9648, 53];2019-01-10;1063;6.011;Polaroid
501633;[35, 18];2019-01-09;365;7.018;The Invisibles
449459;[53, 9648];2019-01-04;723;5.726;The Vanishing
522681;[27, 53, 9648];2019-01-03;4708;6.54;Escape Room
166428;[16, 10751, 12];2019-01-03;6497;7.75;How to Train Your Dragon: The Hidden World
568332;[10402];2018-12-31;396;8.3;Taylor Swift: Reputation Stadium Tour
569547;[878, 9648, 18, 53, 10770];2018-12-28;3904;6.762;Black Mirror: Bandersnatch
394741;[35, 18];2018-12-28;1048;6.962;Stan & Ollie
565413;[12, 35];2018-12-27;388;5.9;Moschettieri del Re - La penultima missione
505954;[28, 18, 36, 10752];2018-12-27;850;7.2;T-34
471507;[53, 80, 18, 28];2018-12-25;725;5.9;Destroyer
429197;[35, 18];2018-12-25;3361;7.022;Vice
426563;[35, 9648, 80];2018-12-25;856;4.3;Holmes & Watson
339380;[18, 36];2018-12-25;1035;7.4;On the Basis of Sex
351044;[18, 35];2018-12-21;1142;6.529;Welcome to Marwen
472734;[35, 18];2018-12-20;1385;6.8;Dumplin'
450001;[28, 80, 18];2018-12-20;538;6.5;Master Z: Ip Man Legacy
478820;[18, 80, 53];2018-12-19;487;6.325;The Emperor of Paris
504172;[80, 18];2018-12-14;4990;6.852;The Mule
503314;[28, 878, 16];2018-12-14;2934;7.9;Dragon Ball Super: Broly
465914;[10749, 18];2018-12-14;1137;6.9;If Beale Street Could Talk
481375;[27];2018-12-13;483;4.974;Malevolent
405774;[27, 53, 18];2018-12-13;10001;6.833;Bird Box
400650;[14, 10751, 35];2018-12-13;3322;6.5;Mary Poppins Returns
458302;[12, 10751, 18];2018-12-12;421;7.9;Remi, Nobody's Boy
567604;[35, 28, 12];2018-12-11;789;7.1;Once Upon a Deadpool
518158;[27, 14, 35];2018-12-11;632;6.1;Leprechaun Returns
457136;[18, 36];2018-12-07;1797;6.561;Mary Queen of Scots
297802;[28, 12, 14];2018-12-07;14171;6.881;Aquaman
324857;[16, 28, 12, 878];2018-12-06;15874;8.398;Spider-Man: Into the Spider-Verse
492452;[18];2018-12-05;920;6.6;Ben Is Back
489418;[18];2018-12-05;511;7.436;In Safe Hands
375785;[35, 18];2018-12-05;487;7.413;Then Came You
529216;[53, 18, 9648, 14];2018-11-30;1810;7.463;Mirage
525041;[10749, 35, 10770];2018-11-30;929;6.391;A Christmas Prince: The Royal Wedding
461928;[27, 35, 14];2018-11-30;390;6.028;Anna and the Apocalypse
434555;[27, 18];2018-11-29;1352;5.6;The Possession of Hannah Grace
484751;[18];2018-11-28;674;7.381;Through the Fire
428078;[12, 878];2018-11-27;4725;6.215;Mortal Engines
407436;[12, 18];2018-11-25;2489;6.478;Mowgli: Legend of the Jungle
375262;[18, 35, 53, 36];2018-11-23;5533;7.505;The Favourite
527435;[35, 12, 10751, 14];2018-11-22;2230;7.139;The Christmas Chronicles
503616;[10749, 35];2018-11-22;1200;6.338;Second Act
424783;[28, 12, 878];2018-11-22;6179;6.7;Bumblebee
498249;[35];2018-11-21;602;7.634;Bad Seeds
480530;[18, 28];2018-11-21;5464;7.032;Creed II
453755;[18, 12];2018-11-21;1221;6.504;Arctic
426426;[18];2018-11-21;3911;7.646;Roma
404368;[10751, 16, 35, 12];2018-11-20;7623;7.174;Ralph Breaks the Internet
544431;[18, 9648, 80];2018-11-16;710;6.416;The Clovehitch Killer
490132;[18, 36];2018-11-16;11786;8.2;Green Book
475132;[18, 10752];2018-11-16;501;6.8;A Private War
553512;[10402, 99];2018-11-15;418;8.403;Burn the Stage: The Movie
491472;[18];2018-11-15;1466;6.95;At Eternity's Gate
484747;[18, 35];2018-11-14;350;7.4;Little Tickles
338952;[14, 12];2018-11-14;10902;6.851;Fantastic Beasts: The Crimes of Grindelwald
491418;[35, 18];2018-11-13;2989;7.5;Instant Family
544510;[35, 36];2018-11-10;498;7.5;Cyrano, My Love
543580;[99, 36, 10752];2018-11-09;588;7.8;They Shall Not Grow Old
537996;[37, 35, 18];2018-11-09;4062;7.136;The Ballad of Buster Scruggs
536115;[16, 878, 28, 12];2018-11-09;355;6.5;Godzilla: The Planet Eater
451925;[878, 35, 10749];2018-11-09;459;6.7;Time Freak
360920;[16, 10751, 35, 14];2018-11-08;4104;6.858;The Grinch
401200;[18, 36, 53, 28];2018-11-07;620;6.648;Kursk
535437;[35, 18, 10749];2018-11-06;697;4.455;Swiped
476764;[18, 36];2018-11-06;358;5.9;The Front Runner
401469;[80, 53];2018-11-06;2313;6.489;Widows
375588;[12, 28, 53, 14];2018-11-03;2984;5.9;Robin Hood
555850;[10749, 35, 10751];2018-11-02;1017;6.626;The Holiday Calendar
438799;[27, 10752, 878];2018-11-01;2883;6.722;Overlord
457943;[28, 35, 14, 27];2018-10-31;454;5.587;Slaughterhouse Rulez
528949;[18, 36, 53];2018-10-26;698;7.0;The Photographer of Mauthausen
426543;[14, 12, 10751];2018-10-26;2154;6.1;The Nutcracker and the Four Realms
361292;[27, 9648, 18];2018-10-26;2546;6.91;Suspiria
556803;[10749, 35];2018-10-25;2219;7.0;The Princess Switch
446807;[28, 80, 53];2018-10-25;1377;6.1;The Girl in the Spider's Web
300681;[878, 53, 18];2018-10-25;1374;6.028;Replicas
484482;[18, 35];2018-10-24;1501;6.9;Sink or Swim
424694;[10402, 18];2018-10-24;16962;7.981;Bohemian Rhapsody
470044;[80, 18];2018-10-19;2135;8.111;The Hate U Give
437586;[18, 35];2018-10-19;1612;7.491;mid90s
401847;[18, 80, 35];2018-10-19;1269;6.8;Can You Ever Forgive Me?
399402;[28, 12, 53];2018-10-19;2192;6.893;Hunter Killer
424139;[27, 53];2018-10-18;4766;6.6;Halloween
495673;[35, 80];2018-10-17;363;5.0;Belleville Cop
487476;[18, 35];2018-10-17;1354;6.6;Nothing to Hide
526051;[27, 53, 14];2018-10-12;886;6.521;Look Away
451915;[18];2018-10-12;2569;7.6;Beautiful Boy
